date,hono,error,low_quality_flag
07/02/2023 11:12:00,1.477479466,0.366884365,1
07/02/2023 11:13:00,1.478960718,0.366850204,1
07/02/2023 11:13:00,1.513108205,0.370082666,1
07/02/2023 11:14:00,1.480115457,0.366601105,1
07/02/2023 11:14:00,1.479788944,0.366386167,1
07/02/2023 11:15:00,1.414129962,0.359637983,1
07/02/2023 11:15:00,1.479135918,0.365956292,1
07/02/2023 11:16:00,1.413476936,0.359208107,1
07/02/2023 11:16:00,1.414958188,0.359173946,1
07/02/2023 11:17:00,1.41282391,0.358778232,1
07/02/2023 11:17:00,1.347164927,0.352030047,1
07/02/2023 11:18:00,1.379504649,0.355081733,1
07/02/2023 11:18:00,1.348319666,0.351780948,1
07/02/2023 11:19:00,1.246378919,0.341404587,1
07/02/2023 11:19:00,1.247860171,0.341370426,1
07/02/2023 11:20:00,1.080586954,0.324460818,1
07/02/2023 11:20:00,1.147400676,0.330959903,1
07/02/2023 11:21:00,1.014601459,0.317497695,1
07/02/2023 11:21:00,1.050556711,0.320910934,1
07/02/2023 11:22:00,1.050230198,0.320695996,1
07/02/2023 11:22:00,0.984571216,0.313947812,1
07/02/2023 11:23:00,0.951578468,0.31046625,1
07/02/2023 11:23:00,0.885919486,0.303718066,1
07/02/2023 11:24:00,0.885592973,0.303503128,1
07/02/2023 11:24:00,0.883458694,0.303107414,1
07/02/2023 11:25:00,0.917606181,0.306339876,1
07/02/2023 11:25:00,0.882805668,0.302677538,1
07/02/2023 11:26:00,0.88428692,0.302643377,1
07/02/2023 11:26:00,0.882152642,0.302247663,1
07/02/2023 11:27:00,0.81649366,0.295499478,1
07/02/2023 11:27:00,0.783500912,0.292017917,1
07/02/2023 11:28:00,0.817648399,0.295250379,1
07/02/2023 11:28:00,0.751989417,0.288502195,1
07/02/2023 11:29:00,0.753470669,0.288468033,1
07/02/2023 11:29:00,0.785810391,0.291519719,1
07/02/2023 11:30:00,0.850816347,0.297838028,1
07/02/2023 11:30:00,0.883156068,0.300889714,1
07/02/2023 11:31:00,1.078826963,0.320274517,1
07/02/2023 11:31:00,1.341638093,0.346373343,1
07/02/2023 11:32:00,1.599025926,0.37192984,1
07/02/2023 11:32:00,2.092308463,0.421075808,1
07/02/2023 11:33:00,2.516643,0.463326975,1
07/02/2023 11:33:00,2.975451537,0.509025542,1
07/02/2023 11:34:00,3.301787371,0.541476839,1
07/02/2023 11:34:00,3.493842735,0.560500089,1
07/02/2023 11:35:00,3.627796691,0.573713198,1
07/02/2023 11:35:00,3.527663709,0.563517614,1
07/02/2023 11:36:00,3.333147553,0.543883712,1
07/02/2023 11:36:00,3.006158694,0.511002539,1
07/02/2023 11:37:00,2.675554304,0.477759814,1
07/02/2023 11:37:00,2.317706975,0.441792795,1
07/02/2023 11:38:00,1.927193412,0.402559152,1
07/02/2023 11:38:00,1.765343491,0.386191873,1
07/02/2023 11:39:00,1.503687101,0.359843948,1
07/02/2023 11:39:00,1.303747649,0.339667716,1
07/02/2023 11:40:00,1.170948432,0.326205508,1
07/02/2023 11:40:00,1.137955684,0.322723947,1
07/02/2023 11:41:00,1.204769406,0.329223033,1
07/02/2023 11:41:00,1.202635128,0.328827318,1
07/02/2023 11:42:00,1.269448849,0.335326404,1
07/02/2023 11:42:00,1.399787275,0.34817796,1
07/02/2023 11:43:00,1.464793231,0.354496269,1
07/02/2023 11:43:00,1.598747187,0.367709379,1
07/02/2023 11:44:00,1.629279143,0.370580288,1
07/02/2023 11:44:00,1.661618865,0.373631973,1
