"date","no","oh","hono","hour","jhono","jhno3"
2023-02-01 00:00:00,NA,NA,NA,NA,NA,NA
2023-02-01 01:00:00,NA,NA,NA,NA,NA,NA
2023-02-01 02:00:00,NA,NA,NA,NA,NA,NA
2023-02-01 03:00:00,NA,NA,NA,NA,NA,NA
2023-02-01 04:00:00,NA,NA,NA,NA,NA,NA
2023-02-01 05:00:00,NA,NA,NA,NA,NA,NA
2023-02-01 06:00:00,NA,NA,NA,NA,NA,NA
2023-02-01 07:00:00,NA,NA,NA,NA,NA,NA
2023-02-01 08:00:00,NA,NA,NA,8,0.000434315,7.28e-08
2023-02-01 09:00:00,NA,NA,NA,9,0.001055454,2.26e-07
2023-02-01 10:00:00,NA,NA,NA,10,0.001368094,4e-07
2023-02-01 11:00:00,NA,NA,NA,11,0.001568781,5.68e-07
2023-02-01 12:00:00,NA,NA,NA,12,0.00162803,6.56e-07
2023-02-01 13:00:00,NA,NA,NA,13,0.00162597,6.58e-07
2023-02-01 14:00:00,NA,NA,NA,14,0.001569126,6.09e-07
2023-02-01 15:00:00,NA,NA,NA,15,0.001386112,4.85e-07
2023-02-01 16:00:00,NA,NA,NA,16,0.000911872,2.73e-07
2023-02-01 17:00:00,NA,NA,NA,17,0.000421543,9.55e-08
2023-02-01 18:00:00,NA,NA,NA,18,5.15e-05,8.14e-09
2023-02-01 19:00:00,NA,NA,NA,19,4.48e-08,1.93e-11
2023-02-01 20:00:00,NA,NA,NA,20,-3.63e-08,-1.15e-11
2023-02-01 21:00:00,NA,NA,NA,21,8.33e-10,1.4e-12
2023-02-01 22:00:00,NA,NA,NA,22,-3.29e-08,-8.4e-12
2023-02-01 23:00:00,NA,NA,NA,23,-7.63e-09,-4.81e-13
2023-02-02 00:00:00,NA,NA,NA,0,-1.44e-08,-2.21e-12
2023-02-02 01:00:00,NA,NA,NA,1,9.23e-09,4.13e-12
2023-02-02 02:00:00,NA,NA,NA,2,6.56e-08,2.02e-11
2023-02-02 03:00:00,NA,NA,NA,3,5.02e-08,1.59e-11
2023-02-02 04:00:00,NA,NA,NA,4,8.41e-09,3.81e-12
2023-02-02 05:00:00,NA,NA,NA,5,2.98e-08,9.47e-12
2023-02-02 06:00:00,NA,NA,NA,6,7.7e-08,1.59e-11
2023-02-02 07:00:00,NA,NA,NA,7,6.31e-05,7.57e-09
2023-02-02 08:00:00,NA,NA,NA,8,0.000474763,7.1e-08
2023-02-02 09:00:00,NA,NA,NA,9,0.00092477,2.01e-07
2023-02-02 10:00:00,NA,NA,NA,10,0.001466263,4.18e-07
2023-02-02 11:00:00,NA,NA,NA,11,0.001450788,5.14e-07
2023-02-02 12:00:00,NA,NA,NA,12,0.001555098,6.17e-07
2023-02-02 13:00:00,NA,NA,NA,13,0.001426533,5.74e-07
2023-02-02 14:00:00,NA,NA,NA,14,0.001400594,5.42e-07
2023-02-02 15:00:00,NA,NA,NA,15,0.001148628,4.06e-07
2023-02-02 16:00:00,NA,NA,NA,16,0.000744624,2.27e-07
2023-02-02 17:00:00,NA,13788.2366666666,NA,17,0.000443947,9.86e-08
2023-02-02 18:00:00,NA,1324870.5370625,NA,18,5.71e-05,9.14e-09
2023-02-02 19:00:00,NA,214020.6246,NA,19,5.3e-08,2.67e-11
2023-02-02 20:00:00,NA,27931.0794928571,NA,20,5.2e-08,1.94e-11
2023-02-02 21:00:00,NA,-783815.081067857,NA,21,5.91e-08,1.81e-11
2023-02-02 22:00:00,NA,-770278.8719,NA,22,-4.93e-09,-9.14e-13
2023-02-02 23:00:00,NA,-392564.6958375,NA,23,2.72e-08,9.29e-12
2023-02-03 00:00:00,NA,161503.4122125,NA,0,1.39e-08,4.57e-12
2023-02-03 01:00:00,NA,383477.318195833,NA,1,-1.62e-08,-3.56e-12
2023-02-03 02:00:00,NA,284418.701339881,NA,2,7.34e-08,2.28e-11
2023-02-03 03:00:00,NA,141829.942889286,NA,3,5.86e-08,1.82e-11
2023-02-03 04:00:00,-0.313543343229588,16314.6815464286,NA,4,3.14e-08,1.03e-11
2023-02-03 05:00:00,0.926850699514285,-109200.579796429,NA,5,2.98e-08,1.04e-11
2023-02-03 06:00:00,0.236404516244423,-121610.04725,NA,6,1.01e-07,1.98e-11
2023-02-03 07:00:00,1.95697328242469,-471913.257013158,NA,7,7.5e-05,8.75e-09
2023-02-03 08:00:00,1.82278501573187,-1002077.40407895,NA,8,0.000475485,7.11e-08
2023-02-03 09:00:00,2.21507474943152,-743088.326815789,NA,9,0.00105801,2.22e-07
2023-02-03 10:00:00,4.15444464170296,-484099.249552631,NA,10,0.001490238,4.28e-07
2023-02-03 11:00:00,3.89343725491422,-225110.172289474,NA,11,0.001489148,5.29e-07
2023-02-03 12:00:00,2.70394512993532,33878.9049736845,NA,12,0.001640425,6.43e-07
2023-02-03 13:00:00,3.30137722660519,292867.982236842,NA,13,0.001513255,6.1e-07
2023-02-03 14:00:00,2.4494129953054,551857.0595,NA,14,0.001301098,5.01e-07
2023-02-03 15:00:00,3.54132720178088,810846.136763158,NA,15,0.001131917,3.97e-07
2023-02-03 16:00:00,2.3909617114055,1069835.21402632,NA,16,0.000876858,2.6e-07
2023-02-03 17:00:00,3.27351135916431,-335815.559925,NA,17,0.000367415,8.36e-08
2023-02-03 18:00:00,0.395821873329009,-277369.72119125,NA,18,5.56e-05,8.74e-09
2023-02-03 19:00:00,-0.52464173724133,-182327.67191,NA,19,1.91e-08,5.01e-12
2023-02-03 20:00:00,-0.0992935720194825,690934.6240225,NA,20,-4.32e-09,1.67e-12
2023-02-03 21:00:00,-0.443715445744327,1096894.1122125,NA,21,6.09e-08,1.9e-11
2023-02-03 22:00:00,0.867172435414915,1525139.698875,NA,22,5.17e-09,3.19e-12
2023-02-03 23:00:00,0.347775482578711,2483298.52325,NA,23,2.29e-08,7.51e-12
2023-02-04 00:00:00,0.770160037159707,2520452.555375,NA,0,5.64e-08,1.71e-11
2023-02-04 01:00:00,1.21845553741432e-05,1125582.53096875,NA,1,3.02e-08,9.67e-12
2023-02-04 02:00:00,1.64558630805512,-93760.6743125,NA,2,1.47e-08,5.34e-12
2023-02-04 03:00:00,-0.362045271929205,795574.09804375,NA,3,3.25e-08,1.07e-11
2023-02-04 04:00:00,0.173670003418925,861613.3630125,NA,4,4.61e-08,1.43e-11
2023-02-04 05:00:00,0.761984643973046,1719018.47425,NA,5,1.23e-08,4.46e-12
2023-02-04 06:00:00,-2.56808988399398,1531058.667825,NA,6,4.11e-08,2.66e-12
2023-02-04 07:00:00,NA,2371859.43191353,NA,7,5.91e-05,7.64e-09
2023-02-04 08:00:00,-0.499978636151137,2365176.05834962,NA,8,0.000466649,6.91e-08
2023-02-04 09:00:00,-1.93110871970958,2358492.68478571,NA,9,0.000818343,1.72e-07
2023-02-04 10:00:00,0.423310250161301,2351809.3112218,NA,10,0.001089983,3.22e-07
2023-02-04 11:00:00,1.95615481763592,2345125.93765789,NA,11,0.001470111,5.2e-07
2023-02-04 12:00:00,5.58493710816823,2338442.56409399,NA,12,0.001551206,6.12e-07
2023-02-04 13:00:00,4.01335979872234,2331759.19053008,NA,13,0.001528383,6.12e-07
2023-02-04 14:00:00,3.1426832088916,2325075.81696617,NA,14,0.001459004,5.55e-07
2023-02-04 15:00:00,2.47178074484381,2318392.44340226,NA,15,0.001272597,4.35e-07
2023-02-04 16:00:00,2.85402293279131,2311709.06983835,NA,16,0.000930707,2.63e-07
2023-02-04 17:00:00,2.45835154472621,2305025.69627444,NA,17,0.000363402,8.31e-08
2023-02-04 18:00:00,0.0552201200683993,2298342.32271053,NA,18,5.39e-05,8.34e-09
2023-02-04 19:00:00,-1.08361392848798,2291658.94914662,NA,19,4.24e-08,1.79e-11
2023-02-04 20:00:00,0.742839439520898,2284975.57558271,NA,20,-1.07e-09,8.03e-13
2023-02-04 21:00:00,0.183031600162809,2278292.2020188,NA,21,4.92e-09,2.54e-12
2023-02-04 22:00:00,-0.0818590470382595,2271608.82845489,NA,22,3.87e-08,1.27e-11
2023-02-04 23:00:00,0.115359968241063,2264925.45489098,NA,23,6.84e-08,2.09e-11
2023-02-05 00:00:00,-0.143605769272127,2258242.08132707,NA,0,9.2e-08,2.78e-11
2023-02-05 01:00:00,0.424277805407285,2251558.70776316,NA,1,7.5e-08,2.25e-11
2023-02-05 02:00:00,0.493349393015525,2244875.33419925,NA,2,2.42e-08,8.04e-12
2023-02-05 03:00:00,0.89591773750544,2238191.96063534,NA,3,-1.17e-09,7.2e-13
2023-02-05 04:00:00,-0.912565761698009,2231508.58707143,NA,4,6.11e-08,1.76e-11
2023-02-05 05:00:00,0.736665826039603,2224825.21350752,NA,5,3.44e-08,1.07e-11
2023-02-05 06:00:00,1.04996901301047,2218141.83994361,NA,6,1.49e-07,3.32e-11
2023-02-05 07:00:00,0.766700118016023,2211458.4663797,NA,7,6.45e-05,7.97e-09
2023-02-05 08:00:00,-0.0364299520183629,2204775.09281579,NA,8,0.000439712,6.49e-08
2023-02-05 09:00:00,1.13733528190637,2198091.71925188,NA,9,0.000854283,1.78e-07
2023-02-05 10:00:00,2.98097980979488,2191408.34568797,NA,10,0.001142402,3.28e-07
2023-02-05 11:00:00,2.10566639077353,2184724.97212406,NA,11,0.00128997,4.5e-07
2023-02-05 12:00:00,1.53499652083173,2178041.59856015,NA,12,0.001431436,5.54e-07
2023-02-05 13:00:00,3.49135607824844,2171358.22499624,NA,13,0.001374547,5.39e-07
2023-02-05 14:00:00,5.3777112303949,2164674.85143233,NA,14,0.001285359,4.83e-07
2023-02-05 15:00:00,4.54709254801709,2157991.47786842,NA,15,0.001053095,3.63e-07
2023-02-05 16:00:00,3.6087038962355,1345483.36352274,NA,16,0.000760787,2.25e-07
2023-02-05 17:00:00,2.91114461987262,746365.3066875,NA,17,0.000312348,7.34e-08
2023-02-05 18:00:00,1.12591733678855,-160328.940425,NA,18,4.84e-05,7.77e-09
2023-02-05 19:00:00,1.08902853124883,-226047.5087725,NA,19,3.47e-08,1.11e-11
2023-02-05 20:00:00,0.0112786715312823,382542.617975,NA,20,2.54e-08,1.07e-11
2023-02-05 21:00:00,0.66911363907886,235322.27905,NA,21,4.79e-08,1.46e-11
2023-02-05 22:00:00,0.474282557402728,682418.603625,NA,22,5.9e-08,1.75e-11
2023-02-05 23:00:00,-0.14118783772089,109522.277925,NA,23,3.42e-08,9.81e-12
2023-02-06 00:00:00,-1.04095200644482,293649.251225,NA,0,3.9e-08,1.19e-11
2023-02-06 01:00:00,1.06525317304538,448490.153075,NA,1,4.98e-08,1.51e-11
2023-02-06 02:00:00,-0.0421073285458181,782373.868775,NA,2,1.12e-08,4.19e-12
2023-02-06 03:00:00,0.943339355291558,834604.119325,NA,3,3.13e-08,9.9e-12
2023-02-06 04:00:00,1.26614798581409,752973.4234005,NA,4,1.76e-08,6.35e-12
2023-02-06 05:00:00,-0.19165747506063,172692.774125,NA,5,4.17e-08,1.34e-11
2023-02-06 06:00:00,1.20419338248123,370102.9547,NA,6,1.32e-07,2.21e-11
2023-02-06 07:00:00,0.0852049268992084,905552.876125,NA,7,9.15e-05,1.05e-08
2023-02-06 08:00:00,0.775198223486827,-8782.765725,NA,8,0.000538069,7.82e-08
2023-02-06 09:00:00,4.29205804047201,69296.8422163462,NA,9,0.001076679,2.22e-07
2023-02-06 10:00:00,5.99673649372492,110014.709428846,NA,10,0.001367284,3.93e-07
2023-02-06 11:00:00,4.41230066333424,8966.49929038462,NA,11,0.001532825,5.38e-07
2023-02-06 12:00:00,5.16287677707892,-92081.7108480769,NA,12,0.001583305,6.2e-07
2023-02-06 13:00:00,3.86461323395196,-193129.920986538,NA,13,0.001506787,6.08e-07
2023-02-06 14:00:00,3.63136967157774,-294178.131125,NA,14,0.001479041,5.66e-07
2023-02-06 15:00:00,3.89687645728004,-395226.341263462,NA,15,0.001313517,4.5e-07
2023-02-06 16:00:00,5.84972238602512,822101.0532,NA,16,0.000996456,2.82e-07
2023-02-06 17:00:00,4.7336517526225,198906.23585,NA,17,0.00050824,1.04e-07
2023-02-06 18:00:00,2.31012003911119,-20489.1048825,NA,18,6.72e-05,1.02e-08
2023-02-06 19:00:00,1.6675549118249,-33358.8087975,NA,19,1.32e-08,-1.67e-12
2023-02-06 20:00:00,NA,-33390.14987375,NA,20,-2.95e-08,-8.52e-12
2023-02-06 21:00:00,-1.8831641859805,-324789.05472125,NA,21,2.54e-08,8.16e-12
2023-02-06 22:00:00,0.666873740387037,1062418.11760588,NA,22,-4.13e-08,-1.02e-11
2023-02-06 23:00:00,-1.02611792070682,713455.753888235,NA,23,-2.37e-09,6.87e-13
2023-02-07 00:00:00,-0.189532550423243,364493.390170588,NA,0,-1.14e-08,-2.31e-12
2023-02-07 01:00:00,-0.390569273482829,15531.0264529412,NA,1,-1.43e-08,-2.97e-12
2023-02-07 02:00:00,1.22002146505898,-237853.567317647,NA,2,2.62e-08,9.29e-12
2023-02-07 03:00:00,0.0694991091410516,-320520.1084,NA,3,-2.21e-09,6.98e-13
2023-02-07 04:00:00,1.65575617981717,-722856.20488,NA,4,-8.48e-09,-1.47e-12
2023-02-07 05:00:00,0.874839445335063,-691403.67747,NA,5,1.91e-08,6.94e-12
2023-02-07 06:00:00,1.91678939002237,251111.873675,NA,6,9.64e-08,1.65e-11
2023-02-07 07:00:00,0.55622530817629,-304070.75795,NA,7,4.23e-05,5.32e-09
2023-02-07 08:00:00,1.43219371475569,168784.722895,NA,8,0.000313271,5.09e-08
2023-02-07 09:00:00,2.20178269836155,187262.512375,NA,9,0.000460431,1.02e-07
2023-02-07 10:00:00,3.73485669994012,959059.41629,NA,10,0.001061009,3.08e-07
2023-02-07 11:00:00,3.87189375354858,1234416.742535,1.629098199217,11,0.001352626,4.82e-07
2023-02-07 12:00:00,4.9497672966877,642821.186025,2.25544983098434,12,0.001519646,5.97e-07
2023-02-07 13:00:00,6.67638434252937,431646.06475,3.33144429674017,13,0.001429876,5.76e-07
2023-02-07 14:00:00,5.98964102128788,1028515.02305,4.77080281784516,14,0.001400463,5.37e-07
2023-02-07 15:00:00,4.15479276782219,211571.4241425,3.51654978461969,15,0.00114755,3.99e-07
2023-02-07 16:00:00,3.21932591810652,401476.87585,2.91715075302014,16,0.00083418,2.39e-07
2023-02-07 17:00:00,2.8447978709349,157624.9848,1.76101947617566,17,0.000412557,8.78e-08
2023-02-07 18:00:00,1.95815612710367,-47426.269975,0.28543718479257,18,5.74e-05,8.87e-09
2023-02-07 19:00:00,-0.870381841409982,63200.7642,-0.594254776772795,19,4.59e-08,1.84e-11
2023-02-07 20:00:00,-0.511452726153886,213053.346125,-0.972006463338158,20,-2.38e-08,-7.59e-12
2023-02-07 21:00:00,-0.996029033295734,-399834.819925,-0.634814431173196,21,6.1e-08,1.89e-11
2023-02-07 22:00:00,1.13842996703686,357506.876375,-0.561060613169322,22,2.94e-08,8.99e-12
2023-02-07 23:00:00,-0.134426998586008,83119.552875,-0.866213734591989,23,3.9e-08,1.2e-11
2023-02-08 00:00:00,1.43016397845127,-255997.3470425,-0.213034934214393,0,1.56e-08,5.11e-12
2023-02-08 01:00:00,-0.986942896835794,231831.637725,0.0501515459618196,1,2.38e-08,8.77e-12
2023-02-08 02:00:00,0.536808169107239,-48868.07905,-0.413318072388562,2,2.22e-08,7.39e-12
2023-02-08 03:00:00,-0.148423930925754,-179650.377775,0.100760356314243,3,1.38e-08,5.34e-12
2023-02-08 04:00:00,1.44676764516715,640016.636575,NA,4,2.34e-10,7.85e-13
2023-02-08 05:00:00,0.958063945737932,75770.261425,0.981237129680363,5,2.69e-08,8.56e-12
2023-02-08 06:00:00,0.509790542213216,-146298.458425,1.0316896772831,6,8.29e-08,4.33e-12
2023-02-08 07:00:00,-0.0389227438338363,-238749.782835,1.69113714178082,7,7.58e-05,9.36e-09
2023-02-08 08:00:00,0.243339958625705,60469.555375,2.6842495327374,8,0.000409649,6.2e-08
2023-02-08 09:00:00,1.76652021714412,140025.4372,6.02959166713903,9,0.000839952,1.72e-07
2023-02-08 10:00:00,2.54470697682786,147751.8621725,NA,10,0.001111747,3.15e-07
2023-02-08 11:00:00,2.99948680678203,647766.213125,12.4164798687215,11,0.001216856,4.26e-07
2023-02-08 12:00:00,3.55439453595082,2035909.1365,14.206095487503,12,0.00144148,5.56e-07
2023-02-08 13:00:00,1.64042815151571,667816.40925,15.9382778278539,13,0.001385253,5.4e-07
2023-02-08 14:00:00,1.56751804861156,1047596.1651875,NA,14,0.0011333,4.23e-07
2023-02-08 15:00:00,1.7483981994269,69208.284445,7.91408143404363,15,0.000723256,2.55e-07
2023-02-08 16:00:00,0.980522111849153,-127793.871225,4.96658404706553,16,0.000552362,1.67e-07
2023-02-08 17:00:00,2.33460285237964,3220.00220500001,4.09515340717949,17,0.000244092,5.8e-08
2023-02-08 18:00:00,0.277434101284761,-360219.4271875,1.02984394820513,18,3.64e-05,6.08e-09
2023-02-08 19:00:00,0.429579539043369,-472872.12455,0.406452276410255,19,2.19e-08,8.85e-12
2023-02-08 20:00:00,0.444011076263507,62799.6288475,0.374959673205128,20,2.47e-08,1.32e-11
2023-02-08 21:00:00,-0.22452149445603,-722691.426525,0.400719487756949,21,4.77e-08,1.46e-11
2023-02-08 22:00:00,-0.585939921879432,-149397.424125,-0.104461133205127,22,2.32e-08,7.37e-12
2023-02-08 23:00:00,0.124817113026027,-703122.4507525,-0.675134181512603,23,4.64e-08,1.46e-11
2023-02-09 00:00:00,0.317167979245778,90764.191725,NA,0,6.44e-08,1.97e-11
2023-02-09 01:00:00,1.22193130584158,-97493.41692625,-0.850429169400854,1,3.26e-08,1.04e-11
2023-02-09 02:00:00,0.325973836565673,-259248.3343925,-0.608651366856869,2,8.37e-08,2.54e-11
2023-02-09 03:00:00,0.158648363114115,-140437.937758333,-0.192495169020445,3,-2.91e-08,-6.76e-12
2023-02-09 04:00:00,0.77988282770896,190768.357383333,-0.406465936669102,4,1.79e-08,6.62e-12
2023-02-09 05:00:00,0.0256594788229328,123590.738735,-0.0336407154382616,5,3.04e-09,1.78e-12
2023-02-09 06:00:00,1.59127856815972,-97536.1276025,0.536746866666666,6,1.08e-07,1.61e-11
2023-02-09 07:00:00,1.25067062413759,296912.553825,0.035783225,7,5.06e-05,6.54e-09
2023-02-09 08:00:00,0.752345917474562,-111098.73435,0.651641033898305,8,0.000238639,4.06e-08
2023-02-09 09:00:00,NA,153126.885706818,2.1265773,9,0.000679073,1.46e-07
2023-02-09 10:00:00,0.292239479216624,525958.590450909,11.255880637931,10,0.000882438,2.64e-07
2023-02-09 11:00:00,-0.00674508908964159,948607.868327273,NA,11,0.001273898,4.58e-07
2023-02-09 12:00:00,1.52658392954665,1014916.7127175,NA,12,0.001410416,5.56e-07
2023-02-09 13:00:00,1.16753575306079,788122.180375,NA,13,0.001488105,5.89e-07
2023-02-09 14:00:00,0.166237779036216,1700816.25475,NA,14,0.001382965,5.26e-07
2023-02-09 15:00:00,2.00358675652485,714898.755465,NA,15,0.001168325,4.06e-07
2023-02-09 16:00:00,14.7723208449142,1002807.437625,NA,16,0.00094513,2.72e-07
2023-02-09 17:00:00,2.16510406391959,-449439.747625,NA,17,0.000464405,9.89e-08
2023-02-09 18:00:00,-0.0425771253591763,4347.37702250001,NA,18,6.52e-05,1.01e-08
2023-02-09 19:00:00,-0.536916743939175,61960.5370275,NA,19,9.47e-08,4.14e-11
2023-02-09 20:00:00,-0.0382257391956728,-561033.946775,NA,20,-1.12e-08,-2.55e-12
2023-02-09 21:00:00,-0.392309114888732,440686.215475,NA,21,4.16e-08,1.32e-11
2023-02-09 22:00:00,0.341413682009111,-144172.631675,NA,22,6.12e-08,1.83e-11
2023-02-09 23:00:00,0.120664753593935,500177.660775,NA,23,3.32e-08,1.05e-11
2023-02-10 00:00:00,-0.481001647913893,155561.370525,NA,0,4.05e-08,1.29e-11
2023-02-10 01:00:00,0.351109900995259,-344559.8686175,NA,1,5.2e-08,1.56e-11
2023-02-10 02:00:00,0.0281278215188075,757711.0210125,NA,2,1.1e-08,3.82e-12
2023-02-10 03:00:00,0.371902075528246,62083.56075,NA,3,3.64e-08,1.17e-11
2023-02-10 04:00:00,0.378220965861099,451286.80239,NA,4,4.53e-09,2.18e-12
2023-02-10 05:00:00,0.442728875235244,-193015.10978,NA,5,3.52e-08,1.17e-11
2023-02-10 06:00:00,0.948233010478133,-454635.97665,NA,6,1.65e-07,1.54e-11
2023-02-10 07:00:00,-0.365318277925953,392709.84,NA,7,9.88e-05,1.18e-08
2023-02-10 08:00:00,2.0562327161829,367168.39285,NA,8,0.000495604,7.59e-08
2023-02-10 09:00:00,4.03587454604861,1329675.8795,NA,9,0.001018221,2.15e-07
2023-02-10 10:00:00,1.53370431587212,433741.138195,NA,10,0.001176644,3.55e-07
2023-02-10 11:00:00,2.0486639822363,1104484.65955,NA,11,0.001534452,5.53e-07
2023-02-10 12:00:00,1.14476349294252,1805216.39375,13.6597782142857,12,0.001672594,6.72e-07
2023-02-10 13:00:00,1.45113379466103,1038234.63035,13.8226219310345,13,0.00162295,6.61e-07
2023-02-10 14:00:00,0.820199048049773,1483846.01925,13.1553906526035,14,0.001394326,5.56e-07
2023-02-10 15:00:00,3.45514047421209,577702.9420715,11.7785260938103,15,0.001306361,4.68e-07
2023-02-10 16:00:00,-0.0235789720352821,-15948.511175,10.1025342291549,16,0.000899513,2.7e-07
2023-02-10 17:00:00,0.142780358636005,-275630.1184,7.4539914580367,17,0.000508585,1.12e-07
2023-02-10 18:00:00,0.0284091038296825,233431.1397875,4.3442968786119,18,7.29e-05,1.14e-08
2023-02-10 19:00:00,-0.595562814149473,283354.335725,2.29657850055425,19,4.48e-08,1.41e-11
2023-02-10 20:00:00,0.258978721090123,282331.04705,0.590505871865364,20,-4.05e-09,7.72e-14
2023-02-10 21:00:00,0.625499839271188,389331.696025,0.617799388309352,21,-1.07e-08,-2.96e-12
2023-02-10 22:00:00,0.0359176640238309,280041.3524875,0.850450118928305,22,4.31e-08,1.38e-11
2023-02-10 23:00:00,0.880521348214235,-178722.848575,1.05883316288969,23,2.87e-08,8.94e-12
2023-02-11 00:00:00,0.535615071946196,284788.363633333,1.26971223351319,0,1.39e-08,4.35e-12
2023-02-11 01:00:00,-0.304296988860483,922346.103002554,2.12973804439115,1,2.07e-08,6.86e-12
2023-02-11 02:00:00,-0.397242282933718,933605.573915323,1.93549934323306,2,5.06e-08,1.54e-11
2023-02-11 03:00:00,0.227972369119326,923548.351973387,NA,3,1.02e-08,3.72e-12
2023-02-11 04:00:00,-0.144574190035891,913491.130031452,NA,4,3.21e-08,9.83e-12
2023-02-11 05:00:00,-0.903208221364736,903433.908089516,NA,5,6.03e-09,2.8e-12
2023-02-11 06:00:00,0.432209076905553,893376.686147581,NA,6,1.87e-07,2.53e-11
2023-02-11 07:00:00,-0.164121589441705,883319.464205645,NA,7,9.81e-05,1.22e-08
2023-02-11 08:00:00,-0.74130832771083,873262.24226371,NA,8,0.000442204,7.04e-08
2023-02-11 09:00:00,-0.318587442981394,863205.020321774,13.0544604079538,9,0.000746936,1.66e-07
2023-02-11 10:00:00,-0.152117585931754,853147.798379839,9.81638138222298,10,0.000813405,2.54e-07
2023-02-11 11:00:00,0.536786999678287,843090.576437903,5.86410709040861,11,0.001011878,3.76e-07
2023-02-11 12:00:00,1.80316837779375,833033.354495968,8.30916176971139,12,0.001080575,4.37e-07
2023-02-11 13:00:00,3.47535344187296,822976.132554032,10.041247249949,13,0.001153111,4.78e-07
2023-02-11 14:00:00,0.564834618560084,812918.910612097,NA,14,0.001048706,4.13e-07
2023-02-11 15:00:00,1.93822957334292,802861.688670161,NA,15,0.000967725,3.55e-07
2023-02-11 16:00:00,2.11784322159645,792804.466728226,NA,16,0.00051074,1.66e-07
2023-02-11 17:00:00,1.36931758419684,-114221.12775,9.15877365719895,17,0.000320846,7.73e-08
2023-02-11 18:00:00,0.349575328401467,134670.67777,6.18190519909831,18,4.57e-05,7.79e-09
2023-02-11 19:00:00,-0.469733949623237,-663377.2149,0.327653916798132,19,4.74e-08,2.08e-11
2023-02-11 20:00:00,0.408528308375414,-147383.8146875,-0.00920758492985077,20,4.39e-08,1.71e-11
2023-02-11 21:00:00,0.841247375747268,-43998.774685,-0.199217465686987,21,-1.44e-08,-3.25e-12
2023-02-11 22:00:00,NA,-574425.1117,-0.273426546444123,22,4.11e-08,1.29e-11
2023-02-11 23:00:00,0.479797570841867,-476794.84645,0.0673798727987412,23,4.71e-08,1.48e-11
2023-02-12 00:00:00,-0.349855690050012,-182585.41113,0.0482661233671982,0,8.25e-09,4.11e-12
2023-02-12 01:00:00,-0.792534588408733,-308478.697335,0.191347225478294,1,-2.28e-08,-5.36e-12
2023-02-12 02:00:00,-0.196835314200734,-876021.9321,0.925622584252539,2,2.88e-08,9.55e-12
2023-02-12 03:00:00,0.916695990170737,-994198.832175,0.333098975193516,3,2.74e-08,8.66e-12
2023-02-12 04:00:00,0.956273219939278,-669390.428225,1.56471820780116,4,7.66e-09,2.84e-12
2023-02-12 05:00:00,1.6822620249994,-252530.0061,0.626882973742138,5,7.11e-08,2.16e-11
2023-02-12 06:00:00,0.544625785176518,56646.5584,0.572002817159256,6,9.31e-08,1.6e-11
2023-02-12 07:00:00,-0.0491599923029103,-543321.26885,0.560815078015872,7,3.43e-05,4.71e-09
2023-02-12 08:00:00,0.150015594420609,-145005.711175,1.01160664537037,8,0.000197435,3.44e-08
2023-02-12 09:00:00,0.822480856727699,-147340.066375,2.59889739854497,9,0.000317909,7.52e-08
2023-02-12 10:00:00,-0.335243190721752,-232378.4173375,3.97588450092593,10,0.000517258,1.61e-07
2023-02-12 11:00:00,1.3264147006049,87407.738325,NA,11,0.0007108,2.62e-07
2023-02-12 12:00:00,0.53597354998748,195652.9429725,13.9362657417328,12,0.000928867,3.68e-07
2023-02-12 13:00:00,0.798627223121189,656989.7312,16.1093098979336,13,0.001181901,4.79e-07
2023-02-12 14:00:00,0.254038618868385,4702.42904999999,19.0018895555529,14,0.000458865,1.81e-07
2023-02-12 15:00:00,-0.0514115261990784,-85369.8292085,8.88959693729017,15,0.000397574,1.47e-07
2023-02-12 16:00:00,-1.01041649688477,-132709.292675,6.69778830641487,16,0.000298692,9.85e-08
2023-02-12 17:00:00,-0.605829777666055,-273769.7602175,6.58165279220623,17,0.000121751,3.15e-08
2023-02-12 18:00:00,-1.17836576704613,-6480.3362675,4.41109354043165,18,2.74e-05,4.71e-09
2023-02-12 19:00:00,-0.638386765281012,-171118.4898675,2.9837947527469,19,7.13e-08,3.35e-11
2023-02-12 20:00:00,-1.14227229342435,407266.5341175,2.94947736360911,20,1.88e-08,8.2e-12
2023-02-12 21:00:00,-0.781442666083385,650043.252425,1.96700537326139,21,9.52e-09,3.65e-12
2023-02-12 22:00:00,-0.00611083082025636,-230052.7904,0.811624641247003,22,3.7e-08,1.21e-11
2023-02-12 23:00:00,-0.101573049203118,-325202.728325,0.930071457428841,23,5.31e-08,1.59e-11
2023-02-13 00:00:00,-0.276714693175457,-261752.86345,0.729375968884892,0,3.31e-08,1.05e-11
2023-02-13 01:00:00,1.48677386235175,-459003.347025,-0.127422184541296,1,3.53e-08,1.1e-11
2023-02-13 02:00:00,0.140737987188274,-269386.9065,-1.06062264875702,2,5.92e-08,1.78e-11
2023-02-13 03:00:00,0.0162230502024957,-765630.855925,-0.288296246511626,3,3.45e-08,1.09e-11
2023-02-13 04:00:00,0.717949053680037,-192500.01930575,0.187179646317831,4,9.04e-09,3.42e-12
2023-02-13 05:00:00,-0.489250784391589,18716.814306575,-0.330324123295909,5,-2.38e-08,-5.55e-12
2023-02-13 06:00:00,1.11523756621618,-151571.08825125,-0.334687243953486,6,1.85e-07,2.94e-11
