"date_utc","hono_ppt","hono_err_ppt","hono_lod_ppt","flag"
2023-02-21 13:00:00,23.8840568526246,2.54907594692318,0.165808107715118,1
2023-02-21 14:00:00,16.1973301893425,1.78040328059497,0.165808107715118,1
2023-02-21 15:00:00,12.0533602072471,1.36600628238542,0.167981601826036,1
2023-02-21 16:00:00,NA,NA,0.296217754370231,1
2023-02-21 17:00:00,NA,NA,0.296217754370231,1
2023-02-21 18:00:00,-0.259830422200508,0.395506512750891,0.296217754370231,1
2023-02-21 19:00:00,-0.240894429644766,0.397400112006466,0.296217754370231,1
2023-02-21 20:00:00,-0.668436815676236,0.354645873403319,0.296217754370231,1
2023-02-21 21:00:00,-0.535014174268206,0.367988137544122,0.296217754370231,1
2023-02-21 22:00:00,-0.454475650101125,0.37604198996083,0.296217754370231,1
2023-02-21 23:00:00,0.0824053904253488,0.429730094013477,0.296217754370231,1
2023-02-22,-1.4471815131673,0.276771403654212,0.296217754370231,1
2023-02-22 01:00:00,-0.123811337233963,0.310229545295729,0.246778316394322,1
2023-02-22 02:00:00,0.107716616377093,0.246863324198994,0.203518808165402,1
2023-02-22 03:00:00,-0.190080787953676,0.217083583765917,0.203518808165402,1
2023-02-22 04:00:00,0.614017858200796,0.297493448381364,0.203518808165402,1
2023-02-22 05:00:00,0.638801712900064,0.299971833851291,0.203518808165402,1
2023-02-22 06:00:00,0.103828331344335,0.246474495695718,0.203518808165402,1
2023-02-22 07:00:00,-0.963205446306254,0.139771117930659,0.203518808165402,1
2023-02-22 08:00:00,-0.0476764452014671,0.188318851446672,0.182016224868169,1
2023-02-22 09:00:00,1.20305398404967,0.311908957592667,0.181274756478609,1
2023-02-22 10:00:00,2.62781461903838,0.454385021091537,0.181274756478609,1
2023-02-22 11:00:00,16.1358692018847,1.80519047937617,0.181274756478609,1
2023-02-22 12:00:00,24.2091493500122,2.61251849418892,0.181274756478609,1
2023-02-22 13:00:00,16.9035074707894,1.88195430626664,0.181274756478609,1
2023-02-22 14:00:00,16.0120239873373,1.79280595792143,0.181274756478609,1
2023-02-22 15:00:00,12.5140182889523,1.44300538808293,0.181274756478609,1
2023-02-22 16:00:00,10.0923457621468,1.33396397767832,0.247837677616578,1
2023-02-22 17:00:00,0.814632780056407,0.472755600607247,0.281119138185563,1
2023-02-22 18:00:00,-0.325172577777505,0.358775064823856,0.281119138185563,1
2023-02-22 19:00:00,-3.11640671346611,0.0796516512549959,0.281119138185563,1
2023-02-22 20:00:00,-2.12421609692585,0.178870712909021,0.281119138185563,1
2023-02-22 21:00:00,-1.909458820347,0.200346440566907,0.281119138185563,1
2023-02-22 22:00:00,-1.05784444500321,0.285507878101286,0.281119138185563,1
2023-02-22 23:00:00,-0.530868011423323,0.338205521459274,0.281119138185563,1
2023-02-23,0.305296642286201,0.421821986830227,0.281119138185563,1
2023-02-23 01:00:00,-0.377296571148396,0.353562665486767,0.281119138185563,1
2023-02-23 02:00:00,-0.617829766037724,0.329509345997834,0.281119138185563,1
2023-02-23 03:00:00,0.442805197562347,0.435572842357841,0.281119138185563,1
2023-02-23 04:00:00,0.634255808543312,0.454717903455938,0.281119138185563,1
